gene_id,gene_name
ENSG00000276691,AC004466.3
ENSG00000276692,CR769767.2
ENSG00000276698,AL136295.6
ENSG00000276704,AL442067.2
ENSG00000276710,CSPG4P10
ENSG00000276713,Metazoa_SRP
ENSG00000276715,YWHAEP7
ENSG00000276718,VAMP1-AS1
ENSG00000276724,AC123768.4
ENSG00000276727,AC137834.2
ENSG00000276728,AC142472.1
ENSG00000276744,AC105137.3
ENSG00000276757,RN7SL192P
ENSG00000276768,AL121890.2
ENSG00000276778,LINC02227
ENSG00000276791,AC092117.1
ENSG00000276795,AL391987.5
ENSG00000276805,AL133216.2
ENSG00000276809,AL138955.1
ENSG00000276814,AC004801.6
ENSG00000276823,Metazoa_SRP
ENSG00000276840,PMS2P13
ENSG00000276842,AC023510.2
ENSG00000276846,AC016590.3
ENSG00000276853,AC026124.2
ENSG00000276867,AC074050.4
ENSG00000276898,BX664730.1
ENSG00000276900,AC023157.3
ENSG00000276923,LINC03079
ENSG00000276931,AC009041.4
ENSG00000276934,AC009704.2
ENSG00000276945,AC008498.1
ENSG00000276952,AL121772.3
ENSG00000276957,AL158063.1
ENSG00000276968,AL158196.1
ENSG00000276972,AC078880.5
ENSG00000276980,AC008760.2
ENSG00000276991,MIAT_exon5_3
ENSG00000276997,AL513314.2
ENSG00000277007,AC096642.1
ENSG00000277027,RMRP
ENSG00000277039,Metazoa_SRP
ENSG00000277050,AL122125.1
ENSG00000277053,GTF2IP1
ENSG00000277067,CU634019.1
ENSG00000277072,STAG3L2
ENSG00000277087,AL121890.3
ENSG00000277112,ANKRD20A21P
ENSG00000277117,FP565260.3
ENSG00000277118,Metazoa_SRP
ENSG00000277130,AC073569.3
ENSG00000277135,AC012409.3
ENSG00000277142,LINC00235
ENSG00000277144,AC092757.3
ENSG00000277147,LINC00869
ENSG00000277151,AL138820.1
ENSG00000277159,AL139384.2
ENSG00000277170,AC012676.3
ENSG00000277173,AC004241.4
ENSG00000277182,AC006449.5
ENSG00000277198,RN7SL270P
ENSG00000277203,F8A1
ENSG00000277209,RPPH1
ENSG00000277218,AL139123.1
ENSG00000277229,AC084781.1
ENSG00000277232,GTSE1-DT
ENSG00000277245,AC084782.3
ENSG00000277246,AL157762.1
ENSG00000277247,AC083809.1
ENSG00000277253,CICP28
ENSG00000277283,RAB35-AS1
ENSG00000277287,AL109976.1
ENSG00000277288,LINC02881
ENSG00000277299,AC084876.1
ENSG00000277310,AC090246.1
ENSG00000277324,AC093462.1
ENSG00000277342,AC048344.4
ENSG00000277368,AL138966.2
ENSG00000277369,AC010654.1
ENSG00000277383,BICRA-AS2
ENSG00000277400,AC145212.2
ENSG00000277406,SEC22B4P
ENSG00000277422,REXO1L6P
ENSG00000277423,AC069234.5
ENSG00000277425,AL121890.4
ENSG00000277440,AC012676.4
ENSG00000277448,LINC02338
ENSG00000277449,CEBPB-AS1
ENSG00000277450,AC002094.4
ENSG00000277452,RN7SL473P
ENSG00000277453,AC010271.2
ENSG00000277476,AC005332.8
ENSG00000277491,AC087392.5
ENSG00000277496,SLCO4A1-AS2
ENSG00000277498,AC107081.3
ENSG00000277504,AC010536.3
ENSG00000277511,AC116407.2
ENSG00000277526,LINC03021
ENSG00000277534,AC007996.1
ENSG00000277545,AL356752.1
ENSG00000277548,AC018926.3
ENSG00000277558,AL109923.1
ENSG00000277566,AC089999.3
ENSG00000277578,Metazoa_SRP
ENSG00000277579,AC244093.3
ENSG00000277581,AL023803.3
ENSG00000277589,AC244093.4
ENSG00000277595,AC007546.1
ENSG00000277608,AL365204.3
ENSG00000277639,CHD9NB
ENSG00000277651,AL391261.4
ENSG00000277662,AL354696.1
ENSG00000277669,AC009086.2
ENSG00000277687,AL139407.1
ENSG00000277692,AL121583.1
ENSG00000277701,AC159540.2
ENSG00000277715,AC079174.2
ENSG00000277728,AC097641.3
ENSG00000277734,TRAC
ENSG00000277741,GOLGA6L17P
ENSG00000277744,AC011462.4
ENSG00000277767,AL442128.2
ENSG00000277778,PGM5P2
ENSG00000277782,AC068870.2
ENSG00000277806,AC006213.4
ENSG00000277825,AC020917.3
ENSG00000277840,AC026368.1
ENSG00000277851,LINC02391
ENSG00000277873,AC131159.2
ENSG00000277876,AC108359.1
ENSG00000277879,AL391988.1
ENSG00000277883,NLRP3P1
ENSG00000277893,SRD5A2
ENSG00000277895,AC135279.3
ENSG00000277901,AL390037.1
ENSG00000277911,AC243773.3
ENSG00000277925,Telomerase-vert
ENSG00000277938,AL035252.3
ENSG00000277945,AC107308.1
ENSG00000277950,Metazoa_SRP
ENSG00000277957,SENP3-EIF4A1
ENSG00000277958,Metazoa_SRP
ENSG00000277969,AC006449.6
ENSG00000277991,FP236241.1
ENSG00000277997,AC079779.4
ENSG00000277999,AC009093.6
ENSG00000278000,AC139100.2
ENSG00000278001,AL591926.6
ENSG00000278002,AL627171.1
ENSG00000278017,AC064801.1
ENSG00000278022,AC118658.2
ENSG00000278041,AL133325.3
ENSG00000278052,AC104985.2
ENSG00000278066,AC023491.1
ENSG00000278075,AC114341.1
ENSG00000278090,LUNAR1
ENSG00000278095,AC022509.4
ENSG00000278107,AC027575.4
ENSG00000278112,AC145423.3
ENSG00000278126,AC139768.1
ENSG00000278133,AC135050.6
ENSG00000278153,AL121782.1
ENSG00000278156,TSC22D1-AS1
ENSG00000278158,AP001059.3
ENSG00000278175,GLIDR
ENSG00000278198,AC011043.2
ENSG00000278202,GOLGA6L9-AS1
ENSG00000278206,AL031320.2
ENSG00000278231,AL133342.1
ENSG00000278238,CKAP2-DT
ENSG00000278249,SCARNA2
ENSG00000278250,Metazoa_SRP
ENSG00000278272,HIST1H3C
ENSG00000278291,AL161772.1
ENSG00000278330,AC018529.2
ENSG00000278338,VWA8-AS1
ENSG00000278341,AC138028.6
ENSG00000278344,AC063943.3
ENSG00000278351,AC009248.2
ENSG00000278356,AC005911.1
ENSG00000278367,AL356652.1
ENSG00000278376,AP004609.3
ENSG00000278383,AL031673.1
ENSG00000278384,AL354822.1
ENSG00000278385,AC121338.2
ENSG00000278389,AC099518.6
ENSG00000278390,KBTBD6-DT
ENSG00000278396,AL122023.1
ENSG00000278399,AC026120.1
ENSG00000278416,PMS2P2
ENSG00000278434,AC023830.3
ENSG00000278462,AL359880.1
ENSG00000278467,AC138393.3
ENSG00000278472,AC009268.2
ENSG00000278475,AC009464.1
ENSG00000278480,ZBTB2P1
ENSG00000278493,AC039056.2
ENSG00000278514,AC068831.8
ENSG00000278573,AC007325.3
ENSG00000278576,AL162171.3
ENSG00000278590,RN7SL113P
ENSG00000278600,AC015871.3
ENSG00000278601,AL158163.2
ENSG00000278611,ZNF426-DT
ENSG00000278621,THBS1-AS1
ENSG00000278626,AC023310.4
ENSG00000278627,AC005962.2
ENSG00000278668,AC005899.7
ENSG00000278673,AC136352.5
ENSG00000278700,Metazoa_SRP
ENSG00000278704,BX004987.1
ENSG00000278709,NKILA
ENSG00000278716,AC133540.1
ENSG00000278719,MCM8-AS1
ENSG00000278727,AC000403.1
ENSG00000278730,AC005332.9
ENSG00000278733,AC022079.2
ENSG00000278740,AC005332.10
ENSG00000278743,AC087239.1
ENSG00000278746,RN7SL660P
ENSG00000278765,AC004477.3
ENSG00000278768,BACE1-AS
ENSG00000278769,AC090510.3
ENSG00000278770,Metazoa_SRP
ENSG00000278771,RN7SL3
ENSG00000278784,AL136295.7
ENSG00000278811,LINC00624
ENSG00000278816,AL121890.5
ENSG00000278818,Metazoa_SRP
ENSG00000278829,AC099811.5
ENSG00000278831,AL513190.1
ENSG00000278834,AC073508.3
ENSG00000278842,AC008147.4
ENSG00000278849,AL513478.2
ENSG00000278861,AC117503.3
ENSG00000278863,AC091059.2
ENSG00000278864,AC055811.4
ENSG00000278867,AC090616.7
ENSG00000278869,BX539320.1
ENSG00000278873,PRO1804
ENSG00000278876,AC145207.9
ENSG00000278878,CU638689.1
ENSG00000278879,AP000560.1
ENSG00000278891,AC105101.1
ENSG00000278892,AP002371.2
ENSG00000278893,AC010533.1
ENSG00000278896,AC025031.5
ENSG00000278897,AC020951.1
ENSG00000278899,AL358852.1
ENSG00000278900,AC139792.2
ENSG00000278903,CU633906.2
ENSG00000278909,AC007608.4
ENSG00000278916,CEP83-DT
ENSG00000278917,AC006213.6
ENSG00000278920,AC005005.4
ENSG00000278922,AC002310.6
ENSG00000278929,AP001784.1
ENSG00000278931,CR381670.1
ENSG00000278932,CR381653.1
ENSG00000278941,SMG6-IT1
ENSG00000278942,AC004494.2
ENSG00000278948,AL031587.5
ENSG00000278949,AC127070.5
ENSG00000278954,AC130686.1
ENSG00000278959,AC006378.2
ENSG00000278963,AC005921.3
ENSG00000278965,AC122713.2
ENSG00000278966,AL031602.1
ENSG00000278969,AC026310.3
ENSG00000278970,HEIH
ENSG00000278972,AC015920.1
ENSG00000278974,AC093909.6
ENSG00000278975,AC007012.2
ENSG00000278978,AC092611.3
ENSG00000278979,AC007598.3
ENSG00000278982,AL139125.2
ENSG00000278983,AC048380.2
ENSG00000278985,AC092718.7
ENSG00000278986,AC091060.1
ENSG00000278987,AL031009.1
ENSG00000278988,AL356490.1
ENSG00000278990,AL132796.3
ENSG00000278991,AC090181.3
ENSG00000278993,AC002350.2
ENSG00000278996,FP671120.1
ENSG00000278997,AL662907.1
ENSG00000279017,AC098476.1
ENSG00000279019,AC009090.4
ENSG00000279020,C18orf15
ENSG00000279022,AL359715.5
ENSG00000279025,AL356863.1
ENSG00000279026,AC005225.5
ENSG00000279029,AL353583.1
ENSG00000279031,AC004232.3
ENSG00000279034,AC011266.1
ENSG00000279035,AC022211.4
ENSG00000279039,AC011447.6
ENSG00000279048,AC080080.1
ENSG00000279050,PWAR1
ENSG00000279051,OR6Q1
ENSG00000279057,AC141586.4
ENSG00000279058,AGAP14P
ENSG00000279059,AC007485.2
ENSG00000279063,AC008735.5
ENSG00000279066,HEXD-IT1
ENSG00000279069,AC015813.5
ENSG00000279070,AC073263.2
ENSG00000279077,AC023090.2
ENSG00000279078,SND1-IT1
ENSG00000279082,LINC01727
ENSG00000279086,AC073130.3
ENSG00000279087,AC073592.4
ENSG00000279088,AC022400.7
ENSG00000279089,AC005839.1
ENSG00000279092,AC025678.3
ENSG00000279094,LINC01670
ENSG00000279098,AC097460.3
ENSG00000279103,AC138470.1
ENSG00000279106,AC009093.7
ENSG00000279107,AC138951.2
ENSG00000279108,AC008537.3
ENSG00000279114,Z99129.3
ENSG00000279117,AP001972.5
ENSG00000279118,AC093535.2
ENSG00000279122,AC020763.2
ENSG00000279124,IGSF3P1
ENSG00000279130,AC091925.1
ENSG00000279133,AC018628.1
ENSG00000279135,AL512652.2
ENSG00000279138,AP002847.1
ENSG00000279140,AL590326.2
ENSG00000279141,LINC01451
ENSG00000279143,AC139099.4
ENSG00000279144,AC099667.1
ENSG00000279145,AC011912.1
ENSG00000279146,AC063926.2
ENSG00000279147,AC112504.1
ENSG00000279148,AC126474.1
ENSG00000279149,AL356750.1
ENSG00000279152,AC129492.7
ENSG00000279155,AC233300.1
ENSG00000279159,AC003681.1
ENSG00000279161,AC093503.3
ENSG00000279162,AC141586.5
ENSG00000279164,AL118508.3
ENSG00000279165,AC135776.4
ENSG00000279166,AC009951.1
ENSG00000279168,AC105052.3
ENSG00000279175,AL033543.1
ENSG00000279176,AC079316.2
ENSG00000279177,CTBP2P9
ENSG00000279179,AL662907.2
ENSG00000279182,CR559946.2
ENSG00000279186,FP236315.2
ENSG00000279187,AC027601.5
ENSG00000279189,AP003972.1
ENSG00000279191,AC068491.4
ENSG00000279192,PWAR5
ENSG00000279196,AC135048.4
ENSG00000279198,AC008894.3
ENSG00000279199,AC068669.1
ENSG00000279200,AC020558.3
ENSG00000279201,AC073263.3
ENSG00000279202,AC130448.1
ENSG00000279203,AC005785.2
ENSG00000279204,AC134043.2
ENSG00000279205,AC092162.3
ENSG00000279206,AC004943.3
ENSG00000279207,AC015813.6
ENSG00000279208,CR381653.2
ENSG00000279212,AL390961.4
ENSG00000279227,AC009303.4
ENSG00000279232,AC008522.1
ENSG00000279233,AC122688.3
ENSG00000279235,AC011944.2
ENSG00000279236,AC064801.2
ENSG00000279245,FAM223A
ENSG00000279246,AP003108.3
ENSG00000279250,AC022919.1
ENSG00000279253,AL121753.2
ENSG00000279254,AC020604.1
ENSG00000279255,Z97653.2
ENSG00000279256,AL442639.1
ENSG00000279259,AC087741.3
ENSG00000279261,LINC02961
ENSG00000279262,AC010335.2
ENSG00000279263,OR2L8
ENSG00000279265,AC000123.2
ENSG00000279266,AC068860.1
ENSG00000279267,AL078621.3
ENSG00000279269,AP003072.3
ENSG00000279276,AC130454.1
ENSG00000279277,AC012020.1
ENSG00000279278,AC245060.6
ENSG00000279281,AC015883.1
ENSG00000279283,AC131009.4
ENSG00000279294,AC092135.1
ENSG00000279296,PRAL
ENSG00000279303,CU634019.3
ENSG00000279306,AL139288.1
ENSG00000279307,NDUFAF2P1
ENSG00000279311,AC092999.1
ENSG00000279315,AL158212.4
ENSG00000279319,AC105074.1
ENSG00000279320,AC069528.2
ENSG00000279328,AC073439.1
ENSG00000279329,AC020910.5
ENSG00000279330,AJ003147.3
ENSG00000279333,AC096636.1
ENSG00000279341,AP000756.2
ENSG00000279342,AP000866.6
ENSG00000279343,AC127071.1
ENSG00000279344,AC007342.6
ENSG00000279347,AC021945.1
ENSG00000279348,AC012513.3
ENSG00000279349,AC092692.1
ENSG00000279352,AC006557.6
ENSG00000279354,AC090373.1
ENSG00000279355,AGPAT4-IT1
ENSG00000279356,AC007610.4
ENSG00000279357,AC007224.2
ENSG00000279361,AC079331.1
ENSG00000279365,AP000695.3
ENSG00000279366,AC120349.2
ENSG00000279367,AC102797.2
ENSG00000279368,AL031123.3
ENSG00000279369,AC046185.3
ENSG00000279372,AC137723.2
ENSG00000279373,AC027228.3
ENSG00000279384,AC080188.3
ENSG00000279388,AC073578.3
ENSG00000279390,AF127577.6
ENSG00000279392,AL158801.5
ENSG00000279393,AL139005.1
ENSG00000279394,AC015871.4
ENSG00000279400,AC008957.3
ENSG00000279401,AL133383.2
ENSG00000279406,AL359183.1
ENSG00000279407,AC007191.1
ENSG00000279409,AC020658.6
ENSG00000279410,AC099494.1
ENSG00000279415,AC099494.2
ENSG00000279416,AC099689.1
ENSG00000279417,AC019322.4
ENSG00000279423,AL445363.3
ENSG00000279425,AC092279.2
ENSG00000279428,AC087164.2
ENSG00000279430,AL590560.3
ENSG00000279431,AC011840.6
ENSG00000279432,AC015799.1
ENSG00000279433,AC018529.3
ENSG00000279434,AL049776.1
ENSG00000279440,AL008638.3
ENSG00000279441,Z92544.3
ENSG00000279442,AP000542.2
ENSG00000279443,AL513497.1
ENSG00000279446,AC005915.1
ENSG00000279447,AL118508.4
ENSG00000279453,Z99129.4
ENSG00000279455,AC117500.6
ENSG00000279456,AL353763.1
ENSG00000279457,WASH9P
ENSG00000279463,AL159972.1
ENSG00000279464,AC096720.2
ENSG00000279467,AP000350.7
ENSG00000279469,AC109454.4
ENSG00000279470,AC091903.1
ENSG00000279474,AC125437.2
ENSG00000279476,AC092139.4
ENSG00000279480,AC138466.4
ENSG00000279481,AC104791.2
ENSG00000279485,AC016734.2
ENSG00000279488,AC004623.1
ENSG00000279489,AL355377.2
ENSG00000279490,AC109446.4
ENSG00000279491,AP003733.4
ENSG00000279495,AL928654.5
ENSG00000279497,AP003784.1
ENSG00000279499,AL157770.1
ENSG00000279500,AC108704.2
ENSG00000279502,AC016542.2
ENSG00000279513,AL157902.2
ENSG00000279519,AC007382.1
ENSG00000279520,AC093525.8
ENSG00000279525,AC002451.2
ENSG00000279527,AC073592.7
ENSG00000279528,AC115618.3
ENSG00000279529,AC008764.8
ENSG00000279530,AC092881.1
ENSG00000279536,AC093458.2
ENSG00000279537,AC020658.7
ENSG00000279539,AC006486.2
ENSG00000279541,AC005261.6
ENSG00000279544,AL133243.4
ENSG00000279549,AP000437.1
ENSG00000279554,AC130448.2
ENSG00000279555,AC091181.1
ENSG00000279557,AC010435.1
ENSG00000279561,AL845472.1
ENSG00000279565,AL121835.2
ENSG00000279568,AC093525.9
ENSG00000279569,AC020763.4
ENSG00000279570,AC099804.1
ENSG00000279573,AC134407.2
ENSG00000279579,LINC01666
ENSG00000279583,AC009086.3
ENSG00000279584,AC005593.1
ENSG00000279586,AP000711.1
ENSG00000279587,AC006963.1
ENSG00000279589,AC079416.2
ENSG00000279590,AC005786.4
ENSG00000279591,AC002044.2
ENSG00000279592,AC010653.2
ENSG00000279594,AL049780.3
ENSG00000279598,AC009948.5
ENSG00000279600,AC015804.1
ENSG00000279601,AC005052.1
ENSG00000279602,AC109326.1
ENSG00000279604,AC092723.2
ENSG00000279605,AC067930.6
ENSG00000279608,AL353795.3
ENSG00000279609,AL158070.2
ENSG00000279611,AC012313.10
ENSG00000279613,AC124283.5
ENSG00000279616,AL096817.1
ENSG00000279619,AC020907.5
ENSG00000279620,AC099494.3
ENSG00000279623,AL359697.1
ENSG00000279631,AL158211.5
ENSG00000279632,AP003108.4
ENSG00000279633,AL137918.1
ENSG00000279636,LINC00216
ENSG00000279637,AC018445.3
ENSG00000279641,AC120057.4
ENSG00000279645,AC016251.1
ENSG00000279648,AP000432.2
ENSG00000279649,AC020978.10
ENSG00000279653,AC004678.2
ENSG00000279656,AL132780.4
ENSG00000279657,AL161901.1
ENSG00000279659,AL451064.2
ENSG00000279662,AC131649.2
ENSG00000279663,AC104623.2
ENSG00000279665,AC012100.3
ENSG00000279668,AC024610.2
ENSG00000279670,AL359922.3
ENSG00000279672,AP006621.5
ENSG00000279673,AC092919.2
ENSG00000279679,AC091925.2
ENSG00000279682,AC120338.1
ENSG00000279684,AP003969.2
ENSG00000279689,AC022400.8
ENSG00000279691,AC113410.3
ENSG00000279693,AC099521.3
ENSG00000279696,AP001273.1
ENSG00000279698,AC027335.2
ENSG00000279699,AC004264.2
ENSG00000279700,AC131212.2
ENSG00000279701,AP003497.2
ENSG00000279702,AL356266.1
ENSG00000279705,AC092701.1
ENSG00000279708,AC133637.1
ENSG00000279712,FP325330.3
ENSG00000279718,SNX18P12
ENSG00000279721,AC018737.2
ENSG00000279722,AC007342.7
ENSG00000279727,LINC02033
ENSG00000279729,AC092326.2
ENSG00000279730,KMT5AP1
ENSG00000279733,AP001642.1
ENSG00000279738,AL022311.1
ENSG00000279739,AC011369.2
ENSG00000279741,AC007342.8
ENSG00000279742,AP000974.1
ENSG00000279744,AC132938.6
ENSG00000279746,AC092850.2
ENSG00000279748,AC008764.9
ENSG00000279757,AC132068.1
ENSG00000279759,AC118344.2
ENSG00000279765,AC013394.1
ENSG00000279766,AC067931.1
ENSG00000279769,CU639417.3
ENSG00000279775,AC004585.2
ENSG00000279778,AL445437.1
ENSG00000279781,AC079336.6
ENSG00000279785,AC008267.7
ENSG00000279786,AC105235.1
ENSG00000279789,AC120114.4
ENSG00000279791,AC018892.3
ENSG00000279792,AC015909.5
ENSG00000279794,AC024580.1
ENSG00000279796,AL133384.2
ENSG00000279799,AC006077.2
ENSG00000279800,BCLAF1P2
ENSG00000279801,AC111170.3
ENSG00000279803,AC009090.5
ENSG00000279805,Z95114.3
ENSG00000279806,AC018629.1
ENSG00000279810,AL109924.4
ENSG00000279811,AC093330.2
ENSG00000279817,AC073911.3
ENSG00000279819,AL390318.1
ENSG00000279821,AC145098.2
ENSG00000279822,AC016397.2
ENSG00000279829,AC015959.1
ENSG00000279834,AC068870.3
ENSG00000279836,AP002967.1
ENSG00000279837,AC112694.2
ENSG00000279838,AL356273.3
ENSG00000279840,AC004801.7
ENSG00000279841,AC092135.3
ENSG00000279845,AC097372.4
ENSG00000279848,AL008638.4
ENSG00000279851,CR382287.2
ENSG00000279852,AC083964.2
ENSG00000279853,AC004453.2
ENSG00000279856,AC106733.1
ENSG00000279860,AC008568.2
ENSG00000279861,AC073548.1
ENSG00000279862,AC092964.1
ENSG00000279865,AC006511.3
ENSG00000279873,LINC01126
ENSG00000279879,AC091152.4
ENSG00000279880,AC134407.3
ENSG00000279884,AC010894.5
ENSG00000279885,AP005060.1
ENSG00000279886,AC087645.3
ENSG00000279889,AC012183.1
ENSG00000279891,FLJ42393
ENSG00000279894,Z73965.1
ENSG00000279900,AP001767.4
ENSG00000279901,AC092117.2
ENSG00000279904,AC068057.2
ENSG00000279907,AC018695.7
ENSG00000279908,AC026748.1
ENSG00000279910,AL731532.1
ENSG00000279912,AC068448.1
ENSG00000279913,AP001962.1
ENSG00000279917,AC079331.2
ENSG00000279923,AC022417.1
ENSG00000279925,AC144522.1
ENSG00000279933,AL031595.1
ENSG00000279936,AC008806.1
ENSG00000279942,AL353597.3
ENSG00000279943,FLJ38576
ENSG00000279945,AC013489.3
ENSG00000279946,AC244034.3
ENSG00000279948,AC008895.1
ENSG00000279949,AC022784.8
ENSG00000279951,AL138688.2
ENSG00000279953,AC117503.4
ENSG00000279954,BX324167.2
ENSG00000279957,AC110769.3
ENSG00000279958,AC019278.1
ENSG00000279962,AP001525.1
ENSG00000279964,AC009949.1
ENSG00000279965,LINC03032
ENSG00000279967,FP671120.2
ENSG00000279968,CCDC28A-AS1
ENSG00000279971,AC020910.6
ENSG00000279976,AC073862.4
ENSG00000279977,AC008764.10
ENSG00000279981,AC018445.4
ENSG00000279982,AL162274.3
ENSG00000279989,AC011815.3
ENSG00000279995,AC139792.3
ENSG00000279996,AC004491.1
ENSG00000280000,AC009135.2
ENSG00000280003,AC097637.2
ENSG00000280007,AC008079.2
ENSG00000280010,AP001350.2
ENSG00000280014,AC243960.7
ENSG00000280018,CU634019.6
ENSG00000280022,AC126544.2
ENSG00000280023,AD000813.1
ENSG00000280027,AC007342.9
ENSG00000280028,AC007431.3
ENSG00000280033,AC116407.4
ENSG00000280035,AC011676.5
ENSG00000280036,AC020661.5
ENSG00000280037,AC092653.2
ENSG00000280038,DNM1P41
ENSG00000280039,RN7SKP23
ENSG00000280040,SNX7-DT
ENSG00000280042,AC022336.3
ENSG00000280046,AC104581.5
ENSG00000280048,AC012409.5
ENSG00000280053,AC011199.1
ENSG00000280054,AC004241.5
ENSG00000280057,AL022069.2
ENSG00000280063,AC012676.5
ENSG00000280067,AC023818.2
ENSG00000280068,AC138965.3
ENSG00000280069,AC127024.8
ENSG00000280070,AL049833.3
ENSG00000280071,FP565260.6
ENSG00000280073,AL157996.1
ENSG00000280077,AL353763.2
ENSG00000280078,AC016526.3
ENSG00000280079,AC011447.7
ENSG00000280083,AC079777.1
ENSG00000280087,AC011481.3
ENSG00000280088,AC126474.2
ENSG00000280092,AC002044.3
ENSG00000280099,AL603750.1
ENSG00000280103,AC007792.1
ENSG00000280106,AC008555.8
ENSG00000280107,AL022393.1
ENSG00000280113,AL357140.3
ENSG00000280115,AC136603.1
ENSG00000280117,AC122688.4
ENSG00000280119,AC093642.2
ENSG00000280120,AC073857.1
ENSG00000280121,AC010335.3
ENSG00000280122,AC016168.3
ENSG00000280123,AC023632.6
ENSG00000280128,AL662795.2
ENSG00000280129,AL132780.5
ENSG00000280132,AC026471.6
ENSG00000280135,AL096816.1
ENSG00000280136,AC240565.1
ENSG00000280137,AC116348.4
ENSG00000280138,AC027290.2
ENSG00000280143,AP000892.3
ENSG00000280145,CU638689.4
ENSG00000280149,AC004877.2
ENSG00000280152,AC009078.3
ENSG00000280153,AC133065.6
ENSG00000280157,AL359510.2
ENSG00000280160,AC135050.7
ENSG00000280161,AC022413.1
ENSG00000280163,AC040160.2
ENSG00000280164,CU638689.5
ENSG00000280166,AC016542.3
ENSG00000280167,AP000943.4
ENSG00000280169,AL136526.1
ENSG00000280173,AC104447.1
ENSG00000280177,AC004408.2
ENSG00000280181,AC025262.2
ENSG00000280184,AL023806.3
ENSG00000280186,AL359258.3
ENSG00000280187,AC022107.1
ENSG00000280190,AC027279.4
ENSG00000280191,LINC01669
ENSG00000280194,AD000864.1
ENSG00000280195,AC245140.2
ENSG00000280198,AC087163.3
ENSG00000280200,AC073862.5
ENSG00000280202,AC005831.1
ENSG00000280205,AC009716.2
ENSG00000280206,AC026401.3
ENSG00000280207,AC106795.5
ENSG00000280211,AC106886.4
ENSG00000280213,UCKL1-AS1
ENSG00000280214,AC027682.7
ENSG00000280216,AL022326.2
ENSG00000280217,AC126564.1
ENSG00000280219,AC093908.1
ENSG00000280224,AL008636.1
ENSG00000280227,AC079416.3
ENSG00000280228,AC079753.1
ENSG00000280231,AL031719.2
ENSG00000280232,AL589666.2
ENSG00000280234,AC124303.2
ENSG00000280237,MIR4697HG
ENSG00000280238,AC022400.9
ENSG00000280239,AC011498.7
ENSG00000280245,AC079336.7
ENSG00000280247,AC005578.1
ENSG00000280248,AC124319.4
ENSG00000280269,AP000577.1
ENSG00000280273,AF131216.4
ENSG00000280274,AC009145.4
ENSG00000280276,AC009229.4
ENSG00000280277,AL079342.3
ENSG00000280278,FLJ30679
ENSG00000280279,LINC02887
ENSG00000280287,AC131212.3
ENSG00000280288,AC131935.2
ENSG00000280291,AC016251.2
ENSG00000280294,AC011008.2
ENSG00000280303,ERICD
ENSG00000280304,AC104260.2
ENSG00000280307,AP000676.4
ENSG00000280310,AC092437.1
ENSG00000280311,AC131212.4
ENSG00000280312,Z83836.1
ENSG00000280321,AC129502.1
ENSG00000280325,AC074183.2
ENSG00000280327,Z97633.1
ENSG00000280330,CTBP2P10
ENSG00000280332,AC020917.4
ENSG00000280334,AC009084.2
ENSG00000280341,AP000542.3
ENSG00000280347,AC000123.3
ENSG00000280351,AC127496.7
ENSG00000280353,AC011466.4
